date,date_str,status,error_type,error_msg,attempts,slept_backoff_sec,created_at
2014-12-13,13-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-16,16-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-17,17-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-20,20-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-21,21-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-22,22-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-23,23-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-24,24-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-27,27-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-28,28-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2014-12-30,30-12-14,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2015-01-02,02-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:16
2015-01-03,03-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-04,04-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-05,05-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-08,08-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-11,11-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-12,12-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-14,14-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-17,17-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-18,18-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-19,19-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-21,21-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-23,23-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-24,24-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-25,25-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-26,26-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-27,27-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-01-29,29-01-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-02-01,01-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-02-04,04-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:17
2015-02-07,07-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-08,08-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-09,09-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-14,14-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-16,16-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-17,17-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-18,18-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-21,21-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-22,22-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-24,24-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-25,25-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-02-26,26-02-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-03-01,01-03-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-03-03,03-03-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-03-04,04-03-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-03-05,05-03-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-03-06,06-03-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-03-07,07-03-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:18
2015-04-20,20-04-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:20
2015-05-09,09-05-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:20
2015-06-14,14-06-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:21
2015-07-19,19-07-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:22
2015-10-02,02-10-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:24
2015-11-01,01-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-02,02-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-05,05-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-06,06-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-07,07-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-09,09-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-10,10-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-11,11-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:25
2015-11-18,18-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-11-19,19-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-11-21,21-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-11-22,22-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-11-27,27-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-11-28,28-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-11-30,30-11-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-01,01-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-02,02-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-07,07-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-09,09-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-10,10-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-11,11-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-12,12-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-13,13-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-14,14-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-15,15-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-16,16-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-17,17-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-19,19-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-21,21-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-22,22-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-23,23-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-24,24-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:26
2015-12-25,25-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2015-12-26,26-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2015-12-27,27-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2015-12-28,28-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2015-12-29,29-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2015-12-30,30-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2015-12-31,31-12-15,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-08,08-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-09,09-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-13,13-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-14,14-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-15,15-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-16,16-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:27
2016-01-19,19-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-20,20-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-22,22-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-23,23-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-24,24-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-25,25-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-26,26-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-28,28-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-30,30-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-01-31,31-01-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-02,02-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-03,03-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-04,04-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-07,07-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-08,08-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-09,09-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-10,10-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-12,12-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-14,14-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-15,15-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:28
2016-02-19,19-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-02-21,21-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-02-22,22-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-02-23,23-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-02-24,24-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-02-25,25-02-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-01,01-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-03,03-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-09,09-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-10,10-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-11,11-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-12,12-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:29
2016-03-22,22-03-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:30
2016-04-17,17-04-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:30
2016-06-28,28-06-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:32
2016-11-08,08-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-09,09-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-14,14-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-15,15-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-16,16-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-19,19-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-20,20-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-21,21-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-22,22-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-23,23-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-24,24-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:36
2016-11-25,25-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-11-28,28-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-11-30,30-11-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-02,02-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-03,03-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-05,05-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-06,06-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-07,07-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-11,11-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-12,12-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-13,13-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-14,14-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-16,16-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-17,17-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-19,19-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-20,20-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-21,21-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-23,23-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-26,26-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-29,29-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:37
2016-12-31,31-12-16,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-02,02-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-03,03-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-05,05-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-06,06-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-07,07-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-10,10-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-11,11-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-12,12-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-13,13-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-14,14-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-15,15-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-16,16-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-17,17-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-18,18-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-19,19-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-20,20-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-21,21-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-22,22-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-23,23-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-24,24-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-25,25-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-26,26-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-28,28-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-30,30-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-01-31,31-01-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-02-01,01-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:38
2017-02-04,04-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-05,05-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-07,07-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-08,08-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-10,10-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-11,11-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-13,13-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-14,14-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-17,17-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-21,21-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-22,22-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-24,24-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-25,25-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-27,27-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-02-28,28-02-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-03-01,01-03-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-03-06,06-03-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-03-07,07-03-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-03-09,09-03-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:39
2017-08-07,07-08-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:44
2017-11-05,05-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-07,07-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-09,09-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-11,11-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-12,12-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-14,14-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-15,15-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-18,18-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-19,19-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-21,21-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-25,25-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-11-30,30-11-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:47
2017-12-02,02-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-04,04-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-05,05-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-06,06-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-07,07-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-08,08-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-09,09-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-10,10-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-11,11-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-13,13-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-14,14-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
2017-12-16,16-12-17,EMPTY,EMPTY_RETURN,get_weather_features returned {},1,0.0,2026-05-12T06:53:48
